0.000000000000000000e+00 -5.286644694323126836e-02 -4.594087234951760301e-02 -3.927626367041007344e-02 -3.285743190748471876e-02 -2.666866931876570729e-02 -2.069498532290123261e-02 -1.492353616810458868e-02 -9.344543857510715507e-03 -3.951179770394719348e-03 1.261589414312955714e-03 6.298680309104093961e-03 1.116636548709700957e-02 1.587296874873087363e-02 2.042861173356908672e-02 2.484425367158855230e-02 2.913050749226649833e-02 3.329671970246648322e-02 3.735061706140082455e-02 4.129856045382847285e-02 4.514621730648084308e-02 4.889934018165704999e-02 5.256433860667286684e-02 5.614842715409992802e-02 5.965927633522481038e-02 6.310423552443798767e-02 6.648930627465224341e-02 6.981810783560880862e-02 7.309109742906738649e-02 7.630529350530013133e-02 7.945470367869787720e-02 8.253157512060663170e-02 8.552845468613776148e-02 8.844086424988371886e-02 9.127017122791632187e-02 9.402598945346393733e-02 9.672722555449501936e-02 9.940075959553133778e-02 1.020768140644896932e-01 1.047804388767151484e-01 1.075193099570891514e-01 1.102691754424178217e-01 1.129595454640310165e-01 1.154631442032449384e-01 1.175926914709461563e-01
0.000000000000000000e+00 -6.332209922372625255e-02 -5.613467544060226494e-02 -4.920196771725315193e-02 -4.250917451297709510e-02 -3.604104361233586434e-02 -2.978308087388927342e-02 -2.372286580021742627e-02 -1.785082430472882328e-02 -1.216002032812049140e-02 -6.645043689794747147e-03 -1.300534341725153274e-03 3.879977330210576496e-03 8.904457364815456660e-03 1.378194292612177491e-02 1.852164009126285732e-02 2.313204424728625141e-02 2.762050322529066224e-02 3.199340010395456541e-02 3.625685350682334579e-02 4.041762977437275695e-02 4.448389144178788168e-02 4.846546844276010402e-02 5.237348883114482934e-02 5.621938552941461303e-02 6.001345374257097826e-02 6.376324096665622609e-02 6.747210186532892617e-02 7.113825225864282842e-02 7.475462062462064072e-02 7.830972443368959535e-02 8.178968465822253342e-02 8.518132302134648337e-02 8.847605710095030052e-02 9.167402754552980704e-02 9.478758931389698328e-02 9.784303020233754700e-02 1.008792324706059979e-01 1.039420916652006865e-01 1.070739956465631276e-01 1.102986482480477620e-01 1.136029412064498700e-01 1.169191120157443975e-01 1.201114840313199650e-01 1.229720232872388297e-01
0.000000000000000000e+00 -7.529762628319620898e-02 -6.781080425212328289e-02 -6.057162839120109471e-02 -5.356580813044941464e-02 -4.677874106893050582e-02 -4.019665883554342234e-02 -3.380774972805077744e-02 -2.760269906000464846e-02 -2.157434341563525121e-02 -1.571662996771234014e-02 -1.002344738788413930e-02 -4.487920390822058153e-03 8.975460715594717155e-04 6.140615762958003508e-03 1.124821563152858528e-02 1.622608129052499279e-02 2.107896874874817111e-02 2.581153409971187127e-02 3.042959278451910082e-02 3.494130955819783196e-02 3.935787541843868698e-02 4.369337071431910607e-02 4.796373009377027929e-02 5.218494507563267021e-02 5.637081189408397336e-02 6.053063218242450000e-02 6.466730402029514935e-02 6.877621642461845264e-02 7.284529577713458326e-02 7.685645059567776383e-02 8.078851150937391146e-02 8.462155170995540321e-02 8.834219237534395031e-02 9.194915820058059686e-02 9.545798541151123695e-02 9.890346508244911294e-02 1.023382362337226237e-01 1.058260809850933432e-01 1.094290963093729474e-01 1.131891422582075313e-01 1.171057100327106415e-01 1.211141931508436242e-01 1.250697414183080114e-01 1.287416594527398817e-01
0.000000000000000000e+00 -8.889131815346490439e-02 -8.106454616953495673e-02 -7.347741244183088327e-02 -6.611629280130819353e-02 -5.896748240104030675e-02 -5.201822983177434995e-02 -4.525756621216493053e-02 -3.867650643414256156e-02 -3.226751278983770732e-02 -2.602356527009291529e-02 -1.993742738278856882e-02 -1.400156492686678578e-02 -8.208765110910287710e-03 -2.553072872663611492e-03 2.969550176402326828e-03 8.361340402173029346e-03 1.362378470319911168e-02 1.875938001388185658e-02 2.377357606225894218e-02 2.867628132688799375e-02 3.348241688405508010e-02 3.821124704317622328e-02 4.288451042345646502e-02 4.752363965435930926e-02 5.214654105397212303e-02 5.676449173928947711e-02 6.137971276615946520e-02 6.598411708016174715e-02 7.055962920537793559e-02 7.508033310552345019e-02 7.951651373019170965e-02 8.384039931504996823e-02 8.803307680957997428e-02 9.209165301978990137e-02 9.603530871961687976e-02 9.990851998497109199e-02 1.037795306926150851e-01 1.077323425570771431e-01 1.118512626983569347e-01 1.161985531651934939e-01 1.207878417674504018e-01 1.255581384281964641e-01 1.303546375339962871e-01 1.349220592433873211e-01
0.000000000000000000e+00 -1.041878224569969952e-01 -9.597753542274159444e-02 -8.799779737941514079e-02 -8.023584289661024604e-02 -7.267917400432033492e-02 -6.531641831688203559e-02 -5.813773938895073351e-02 -5.113456973519635296e-02 -4.429882237021725427e-02 -3.762212303777166117e-02 -3.109566595837862102e-02 -2.471095756603334734e-02 -1.846117652801230330e-02 -1.234246008543545339e-02 -6.354353906950577224e-03 -4.989594896828725840e-04 5.221179113818780193e-03 1.080591964129664316e-02 1.626028373949120476e-02 2.159631652616011976e-02 2.683345527844619924e-02 3.199718625161341451e-02 3.711615430081018768e-02 4.221820260337473540e-02 4.732601126215202347e-02 5.245306860494965834e-02 5.760067178341579663e-02 6.275654770746223743e-02 6.789553624891542238e-02 7.298259030221089516e-02 7.797810897054256729e-02 8.284531154391681917e-02 8.755897015777827641e-02 9.211435836146444900e-02 9.653478350048763645e-02 1.008756412532355318e-01 1.052227154387955499e-01 1.096826762292758689e-01 1.143646723623788081e-01 1.193537348158272698e-01 1.246792497060608684e-01 1.302843340443936015e-01 1.360034270970741643e-01 1.415547109427977290e-01
0.000000000000000000e+00 -1.212542285176577139e-01 -1.126138835543670919e-01 -1.041937455135907992e-01 -9.598214206652030955e-02 -8.796816134515157704e-02 -8.014225213448143703e-02 -7.249606299417278577e-02 -6.502155351991223409e-02 -5.770988385478447585e-02 -5.055087258614124335e-02 -4.353362637951264241e-02 -3.664834206389159382e-02 -2.988859649285303954e-02 -2.325305249528389004e-02 -1.674562334035816988e-02 -1.037368748272619878e-02 -4.144666373318659815e-03 1.938131731222123488e-03 7.879239868233398059e-03 1.369328201912379042e-02 1.940508381293841456e-02 2.504749734684307005e-02 3.065728250088388049e-02 3.626975124957688285e-02 4.191307787874017088e-02 4.760321412905078875e-02 5.334026210194291878e-02 5.910699450845691844e-02 6.487000383381520685e-02 7.058371816482486572e-02 7.619722953533122900e-02 8.166351959140479011e-02 8.695022312737829551e-02 9.205054978610757721e-02 9.699243021280005983e-02 1.018434627691199718e-01 1.067089912837527049e-01 1.117209219330185105e-01 1.170160152114324281e-01 1.227045701697241087e-01 1.288334460561367523e-01 1.353503882706248440e-01 1.420782523912582362e-01 1.487066773414973120e-01
0.000000000000000000e+00 -1.401367980110846678e-01 -1.310169655806295574e-01 -1.221055424315008187e-01 -1.133922309534719230e-01 -1.048681629765969292e-01 -9.652614007815027430e-02 -8.835971896512331836e-02 -8.036152111808653187e-02 -7.252172150935594364e-02 -6.482780988189257299e-02 -5.726620915523607247e-02 -4.982540374262234978e-02 -4.249937210509437124e-02 -3.528978654394946540e-02 -2.820580117468234060e-02 -2.126111225122594844e-02 -1.446894992293661780e-02 -7.836361237353251658e-03 -1.359359042252519063e-03 4.979752844981490643e-03 1.121214883435101006e-02 1.737929959418984746e-02 2.352739901945412673e-02 2.970037907703738933e-02 3.593268929569769926e-02 4.224301664079187224e-02 4.862997470053559423e-02 5.507055647925825775e-02 6.152186455379480418e-02 6.792632104326118414e-02 7.422020809211256342e-02 8.034497504390429590e-02 8.626025249581026344e-02 9.195693680926247948e-02 9.746808998009152958e-02 1.028748435824973634e-01 1.083042106983524711e-01 1.139160312183641749e-01 1.198776043923311246e-01 1.263271492245676419e-01 1.333308214837321537e-01 1.408415498561628176e-01 1.486697359921064776e-01 1.564743933875005488e-01
0.000000000000000000e+00 -1.608587615826101991e-01 -1.512072843976784431e-01 -1.417507253468028305e-01 -1.324804957756555157e-01 -1.233903158409113965e-01 -1.144759706427649903e-01 -1.057334267112443466e-01 -9.715613192452969560e-02 -8.873301537930466942e-02 -8.044864472671833799e-02 -7.228608102029272786e-02 -6.423163755862801305e-02 -5.627969311343361536e-02 -4.843546456493007940e-02 -4.071431167954838587e-02 -3.313739307236229087e-02 -2.572476500455952650e-02 -1.848783232431444601e-02 -1.142320688675329057e-02 -4.509573698355493453e-03 2.291642856942640531e-03 9.031899061104181961e-03 1.576825897765951612e-02 2.255452620186097420e-02 2.943227382714021234e-02 3.642321977010454237e-02 4.352417449669407357e-02 5.070546647465364737e-02 5.791338161224702380e-02 6.507676150179993180e-02 7.211748728276190512e-02 7.896410847786010379e-02 8.556733366783231265e-02 9.191547236415499589e-02 9.804723477380554442e-02 1.040586668182992419e-01 1.101006609867711261e-01 1.163638405582690244e-01 1.230491573261708327e-01 1.303255864232538142e-01 1.382805354795897113e-01 1.468727112072651941e-01 1.558991353313049222e-01 1.649860069136435958e-01
0.000000000000000000e+00 -1.834196672984334253e-01 -1.731819026107613846e-01 -1.631235934652434660e-01 -1.532382526158894975e-01 -1.435228292283123042e-01 -1.339768318792723678e-01 -1.245992256638286250e-01 -1.153844839828229302e-01 -1.063200015068007376e-01 -9.738675594061331486e-02 -8.856368158797195411e-02 -7.983440163926665278e-02 -7.119368694313678303e-02 -6.265088589347650450e-02 -5.422862312452991773e-02 -4.595677170604060141e-02 -3.786332098266739082e-02 -2.996470090018131874e-02 -2.225817124807135880e-02 -1.471819552335417759e-02 -7.297646381802493781e-03 6.640880750498664292e-05 7.443469325664436691e-03 1.489857461849513308e-02 2.248134694735528030e-02 3.021686035810580359e-02 3.809978610302654223e-02 4.609283772962647491e-02 5.413006254479952456e-02 6.212503987238000847e-02 6.998355571092379490e-02 7.761980536403551012e-02 8.497459478691726797e-02 9.203334099196944229e-02 9.884092652748974195e-02 1.055097512547199246e-01 1.122169182064328419e-01 1.191868687704614876e-01 1.266575504826391863e-01 1.348317583828133326e-01 1.438202709199695173e-01 1.535882169387167151e-01 1.639182413073296818e-01 1.744014006631038338e-01
0.000000000000000000e+00 -2.077968223352862909e-01 -1.969159865720113700e-01 -1.861968480588349628e-01 -1.756354776331598422e-01 -1.652327999380758528e-01 -1.549929072748671421e-01 -1.449184486700830776e-01 -1.350051624346930712e-01 -1.252385930128154523e-01 -1.155953817048216148e-01 -1.060494778094430296e-01 -9.658122879154099061e-02 -8.718577905312017984e-02 -7.787724827669903482e-02 -6.868668458607773974e-02 -5.965404236269442051e-02 -5.081644778916052235e-02 -4.219607661338482113e-02 -3.379088258665847305e-02 -2.557044508967444563e-02 -1.747782685929408567e-02 -9.436989623986482070e-03 -1.364286719754247233e-03 6.818052207242062714e-03 1.516871573527348374e-02 2.371649540324624258e-02 3.245356290428662305e-02 4.133398879054448610e-02 5.027804519508085462e-02 5.918223659207590137e-02 6.793443217460737316e-02 7.643290935409316478e-02 8.460751032604139910e-02 9.244041128807040097e-02 9.998319794439626540e-02 1.073661347628458024e-01 1.147950158828555806e-01 1.225313648623479607e-01 1.308537526614053093e-01 1.400021401831060552e-01 1.501129984508976778e-01 1.611585839120873997e-01 1.729060801297108707e-01 1.849089002212374599e-01
0.000000000000000000e+00 -2.339494041588362772e-01 -2.223670421845878598e-01 -2.109259444687291984e-01 -1.996252675641330687e-01 -1.884707749034970070e-01 -1.774721359079710070e-01 -1.666364768771299576e-01 -1.559610874316568474e-01 -1.454293190410668735e-01 -1.350126455744737608e-01 -1.246790699325239227e-01 -1.144050021627216057e-01 -1.041859264611646324e-01 -9.404142841735399494e-02 -8.401224635630134829e-02 -7.414991035048566770e-02 -6.450199704718002913e-02 -5.509721180606685920e-02 -4.593424873205878556e-02 -3.697707538115692361e-02 -2.815756442630524062e-02 -1.938478195836465523e-02 -1.055904801125246741e-02 -1.588209496310425631e-03 7.596616513899135531e-03 1.702834437414785934e-02 2.669625527858632275e-02 3.654465113138858495e-02 4.647834755862646078e-02 5.637479528654680550e-02 6.610196177318233834e-02 7.554050199630719942e-02 8.460812877745731153e-02 9.328337316638320165e-02 1.016250617485160990e-01 1.097829222342499300e-01 1.179941057138871735e-01 1.265607653986324799e-01 1.358060735721316470e-01 1.460108489366820916e-01 1.573398242281073278e-01 1.697731629556377686e-01 1.830613964268563709e-01 1.967175843904087340e-01
0.000000000000000000e+00 -2.618258127417694148e-01 -2.494824170847030897e-01 -2.372567328520914509e-01 -2.251516088490248535e-01 -2.131786408052148141e-01 -2.013542177351451135e-01 -1.896908588679427909e-01 -1.781877469572554218e-01 -1.668256703625955739e-01 -1.555700105595790028e-01 -1.443817446591621478e-01 -1.332325932974565974e-01 -1.221183242996672774e-01 -1.110647423855705834e-01 -1.001236652758319134e-01 -8.935984160643048457e-02 -7.883274355135026779e-02 -6.857846916221359279e-02 -5.859650568293194722e-02 -4.884440909808655112e-02 -3.924133956744400853e-02 -2.967948545335702404e-02 -2.004103669887961556e-02 -1.021761362341748643e-02 -1.288748449288629183e-04 1.026267459111301905e-02 2.094299261870763776e-02 3.184535968139530493e-02 4.285726599875639559e-02 5.383491443911852387e-02 6.462417470790131346e-02 7.508619302004752860e-02 8.512525286533532964e-02 9.471576395805497706e-02 1.039243391894043300e-01 1.129218761473943927e-01 1.219797750977604373e-01 1.314447106188168235e-01 1.416888571922627904e-01 1.530379984258642689e-01 1.656879916367157146e-01 1.796277711469169425e-01 1.945898954188834407e-01 2.100441146797323855e-01
0.000000000000000000e+00 -2.913747552927290485e-01 -2.782105632740544676e-01 -2.651368832463316672e-01 -2.521609515683285729e-01 -2.393013370434517451e-01 -2.265824607474160035e-01 -2.140232918983933641e-01 -2.016253145526094859e-01 -1.893663546925320462e-01 -1.772046678184309443e-01 -1.650929853229298194e-01 -1.529974749303975590e-01 -1.409140992816108606e-01 -1.288757005220239615e-01 -1.169467100408851656e-01 -1.052069188549865641e-01 -9.372930431496000192e-02 -8.255832437457219508e-02 -7.169432835044449448e-02 -6.108757986352836289e-02 -5.064283402452707944e-02 -4.023318466858670506e-02 -2.972033432465292363e-02 -1.897759464942769606e-02 -7.911733925160011754e-03 3.519842401474175108e-03 1.529927686056731066e-02 2.734740727328690418e-02 3.953228479129215073e-02 5.168639185259635976e-02 6.363103345543565104e-02 7.520572957140649051e-02 8.629986546239531986e-02 9.688316391208151579e-02 1.070305782823291751e-01 1.169360119911328905e-01 1.269082759382058057e-01 1.373428646998969271e-01 1.486658529590051681e-01 1.612525803795316348e-01 1.753332284634472882e-01 1.909064544426696264e-01 2.076853640299654857e-01 2.250931548920213354e-01
0.000000000000000000e+00 -3.225603363488222519e-01 -3.085163349393834631e-01 -2.945313702213573914e-01 -2.806178628825750643e-01 -2.668026656258041807e-01 -2.531197426141479911e-01 -2.395957378138557081e-01 -2.262349257633885780e-01 -2.130117379642308129e-01 -1.998761393029845068e-01 -1.867712214643916235e-01 -1.736565932551527858e-01 -1.605282762359957760e-01 -1.474270436143495233e-01 -1.344316535345314034e-01 -1.216389918736857229e-01 -1.091373636677777925e-01 -9.698069414581503289e-02 -8.517029435863650300e-02 -7.364816242587980677e-02 -6.230274932684420897e-02 -5.098554719173439831e-02 -3.953508916827348091e-02 -2.780399945474126486e-02 -1.568451766085854349e-02 -3.128361049690967562e-03 9.842220611905681121e-03 2.313397855434062497e-02 3.659309377671111918e-02 5.002549972623088897e-02 6.322512827507381639e-02 7.600746891807175221e-02 8.824533380262526705e-02 9.990308591647814596e-02 1.110645829976156379e-01 1.219487196598937062e-01 1.329051879605707698e-01 1.443830660157688073e-01 1.568677919216305838e-01 1.707893978496338727e-01 1.864159593027663597e-01 2.037568902557246320e-01 2.225041656726405581e-01 2.420308555241970916e-01
0.000000000000000000e+00 -3.553809687415219742e-01 -3.404001378183678095e-01 -3.254418327762996221e-01 -3.105245735976462362e-01 -2.956850088468512827e-01 -2.809683951040135574e-01 -2.664104803404017119e-01 -2.520189198883588944e-01 -2.377642794771991364e-01 -2.235869045556860280e-01 -2.094186304867080850e-01 -1.952113143689550023e-01 -1.809608336366900216e-01 -1.667168767754084457e-01 -1.525744687192847338e-01 -1.386499384609030661e-01 -1.250490212257564238e-01 -1.118364068364828684e-01 -9.901451905653438357e-02 -8.651601139095864423e-02 -7.421087899621768569e-02 -6.192614458783630288e-02 -4.947408528760652985e-02 -3.668389042942988426e-02 -2.343138029815347578e-02 -9.661918563780163421e-03 4.597156561974542234e-03 1.923657407342625053e-02 3.407780808679806983e-02 4.889696818936327405e-02 6.345738501468768666e-02 7.754776854171216427e-02 9.102244094958412968e-02 1.038396092673189719e-01 1.160926100431402541e-01 1.280274797370114237e-01 1.400386021742237030e-01 1.526339128802287337e-01 1.663642950358924233e-01 1.817202005149759769e-01 1.990115563910490326e-01 2.182596276813591196e-01 2.391333327568790912e-01 2.609516555761682288e-01
